boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,no_issues,type_freq_Improvement,type_freq_Task,priority_freq_Major,priority_freq_Minor,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,gunning_fog_freq_easy,type_freq_Bug,gunning_fog_freq_hard,type_freq_Epic,priority_freq_Critical,type_freq_Story,priority_freq_Trivial,type_freq_Documentation,type_freq_Wish,priority_freq_Blocker,type_freq_Sub-task,type_freq_Technical task,type_freq_New Feature,type_freq_Test,type_freq_Umbrella
41,16,slider June 1,-8,14,9,9,0,0,0,0,8,8,0,0,1,1,1,4,30.0,3.0,2.0,28.0,1.0,0.0,13.0,1.6333333333333333,1.0,2.6714755490543802,7.136781609195402,13.0,0.0,1.0,0.3333333333333333,0.0,0.4794633014853841,0.2298850574712643,1.0,0.0,1.0,0.7666666666666667,1.0,0.4301830671520763,0.1850574712643678,1.0,0.0,5.0,0.7,0.0,1.2077336998093464,1.4586206896551723,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8666666666666667,0.0,1.1366415543118709,1.2919540229885056,3.0,0.0,1.0,0.06666666666666667,0.0,0.2537081317024625,0.06436781609195404,1.0,0.0,2.0,0.06666666666666667,0.0,0.36514837167011066,0.13333333333333328,2.0,21.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.0,1.0,0.0
41,17,slider June 2,-1,14,15,15,1,1,1,1,10,10,2,2,3,3,1,3,67.0,4.0,3.0,63.0,2.0,0.0,14.0,1.0298507462686568,0.0,2.5641476181547795,6.574853007688828,14.0,0.0,1.0,0.6716417910447762,1.0,0.4731602234073838,0.22388059701492535,1.0,0.0,1.0,0.7611940298507462,1.0,0.42957174723720287,0.18453188602442333,1.0,0.0,14.0,0.8208955223880597,0.0,1.953438096794969,3.81592039800995,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2537313432835821,0.0,0.7249510658948697,0.5255540479421077,3.0,0.0,1.0,0.014925373134328358,0.0,0.12216944435630518,0.01492537313432835,1.0,0.0,3.0,0.208955223880597,0.0,0.5650774533351619,0.3193125282677521,3.0,51.0,17.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,0.0,2.0,2.0,3.0
41,21,Slider July #1,-11,14,24,24,1,1,0,0,21,21,1,1,3,3,1,3,80.0,5.0,5.0,72.0,3.0,0.0,13.0,0.675,0.0,1.8403012961902445,3.386708860759494,13.0,0.0,1.0,0.8,1.0,0.4025236843413021,0.1620253164556962,1.0,0.0,1.0,0.8125,1.0,0.39277493797177815,0.15427215189873417,1.0,0.0,6.0,0.6375,0.0,1.1718615505557326,1.373259493670886,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.125,0.0,0.4320982073088173,0.18670886075949367,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.34125605665325803,0.11645569620253164,2.0,64.0,14.0,16.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,2.0,1.0,2.0
41,27,Slider August #1,-6,14,28,28,1,1,2,2,14,14,2,2,11,11,1,5,89.0,7.0,5.0,76.0,7.0,0.0,13.0,1.3258426966292134,0.0,2.807357544750111,7.88125638406537,13.0,0.0,1.0,0.7640449438202247,1.0,0.4269998911569044,0.18232890704800822,1.0,0.0,1.0,0.8202247191011236,1.0,0.386175824087028,0.14913176710929518,1.0,0.0,7.0,0.7415730337078652,0.0,1.3014684877933467,1.6938202247191008,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.16853932584269662,0.0,0.6947196140788772,0.4826353421859041,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.11235955056179775,0.0,0.4111569664647833,0.16905005107252294,3.0,69.0,18.0,20.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,50.0,0.0,5.0,0.0,3.0
41,28,Slider August #2,-10,13,45,45,1,1,9,9,21,21,0,0,16,16,1,6,104.0,9.0,7.0,91.0,7.0,0.0,20.0,1.9230769230769231,0.0,4.128264657383782,17.042569081404032,20.0,0.0,1.0,0.7884615384615384,1.0,0.41037697382074245,0.16840926064227035,1.0,0.0,1.0,0.8076923076923077,1.0,0.39602204206878633,0.15683345780433158,1.0,0.0,7.0,0.8173076923076923,0.0,1.3348533469277932,1.7818334578043316,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.34615384615384615,0.0,0.9113015419571137,0.830470500373413,7.0,0.0,1.0,0.009615384615384616,0.0,0.09805806756909202,0.009615384615384618,1.0,0.0,1.0,0.04807692307692308,0.0,0.2149647834019842,0.046209858103061975,1.0,78.0,25.0,26.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,8.0,0.0,5.0
41,32,Slider September #1,-10,11,31,31,1,1,0,0,29,29,0,0,3,3,1,5,90.0,9.0,5.0,78.0,8.0,0.0,23.0,1.5444444444444445,0.0,4.227149040870553,17.868789013732833,23.0,0.0,1.0,0.7555555555555555,1.0,0.43216494747112666,0.18676654182272165,1.0,0.0,1.0,0.8888888888888888,1.0,0.31603030875998483,0.09987515605493134,1.0,0.0,7.0,0.7444444444444445,0.0,1.2592231519143475,1.5856429463171038,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.26666666666666666,0.0,0.909376870244032,0.8269662921348311,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.25084128112136317,0.06292134831460676,1.0,70.0,15.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,5.0,0.0,7.0
41,33,Slider October #1,-2,14,32,32,1,1,1,1,24,24,0,0,8,8,1,6,89.0,10.0,2.0,72.0,11.0,0.0,62.0,2.6179775280898876,0.0,7.789132315397011,60.67058222676201,62.0,0.0,1.0,0.797752808988764,1.0,0.4039513719861834,0.1631767109295199,1.0,0.0,1.0,0.9101123595505618,1.0,0.28764124744526687,0.08273748723186926,1.0,0.0,7.0,0.6067415730337079,0.0,1.1443336442116738,1.3094994892747698,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.24719101123595505,0.0,0.8295795604949601,0.6882022471910111,7.0,0.0,1.0,0.011235955056179775,0.0,0.10599978800063597,0.01123595505617977,1.0,0.0,2.0,0.07865168539325842,0.0,0.3098650403116725,0.09601634320735443,2.0,71.0,21.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,6.0,0.0,5.0
41,40,Slider October #2,16,14,59,59,8,8,4,4,42,42,3,3,18,18,1,9,128.0,10.0,5.0,109.0,7.0,0.0,62.0,2.109375,0.0,6.005554351670305,36.06668307086614,62.0,0.0,1.0,0.703125,1.0,0.4586762019853619,0.21038385826771652,1.0,0.0,1.0,0.9921875,1.0,0.08838834764831845,0.0078125,1.0,0.0,7.0,0.5078125,0.0,0.913555774730425,0.8345841535433071,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2890625,0.0,0.9569665307339029,0.9157849409448819,7.0,0.0,2.0,0.046875,0.0,0.24653105089444233,0.06077755905511811,2.0,0.0,2.0,0.109375,0.0,0.3601044249247622,0.1296751968503937,2.0,84.0,77.0,44.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,3.0,3.0,3.0
41,41,Slider November #1,2,14,13,13,9,9,6,6,8,8,1,1,7,7,1,5,30.0,3.0,2.0,24.0,0.0,0.0,62.0,5.133333333333334,2.0,11.41606047555851,130.3264367816092,62.0,0.0,1.0,0.7,1.0,0.466091599699399,0.2172413793103448,1.0,0.0,2.0,1.0,1.0,0.2626128657194451,0.06896551724137931,2.0,0.0,7.0,0.5333333333333333,0.0,1.3578211078487255,1.8436781609195403,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7333333333333333,0.0,1.529780992514115,2.3402298850574708,7.0,0.0,1.0,0.06666666666666667,0.0,0.2537081317024624,0.06436781609195402,1.0,0.0,1.0,0.16666666666666666,0.0,0.3790490217894517,0.14367816091954025,1.0,22.0,17.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0
41,54,Slider November #2,5,14,5,5,1,1,0,0,4,4,0,0,2,2,1,2,53.0,8.0,2.0,45.0,5.0,0.0,86.0,5.69811320754717,2.0,14.466918370571662,209.29172714078382,86.0,0.0,1.0,0.8490566037735849,1.0,0.3614195524432012,0.13062409288824386,1.0,0.0,1.0,0.9245283018867925,1.0,0.26667876121581074,0.07111756168359941,1.0,0.0,7.0,0.5471698113207547,0.0,1.1695830574618833,1.3679245283018868,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8679245283018868,0.0,1.494061782383547,2.232220609579101,9.0,0.0,1.0,0.018867924528301886,0.0,0.137360563948689,0.01886792452830188,1.0,0.0,2.0,0.1509433962264151,0.0,0.41120023267233474,0.16908563134978222,2.0,44.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,1.0,0.0,0.0
41,58,Slider December #1,-10,14,16,16,1,1,1,1,13,13,0,0,3,3,1,3,45.0,4.0,1.0,37.0,7.0,0.0,13.0,1.3777777777777778,0.0,2.9487199756758002,8.694949494949492,13.0,0.0,1.0,0.7777777777777778,1.0,0.4204374825912609,0.1767676767676768,1.0,0.0,1.0,0.7555555555555555,1.0,0.43461349368017665,0.18888888888888894,1.0,0.0,14.0,1.0,0.0,2.335496832484569,5.454545454545454,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4444444444444444,0.0,1.0347497623614468,1.0707070707070707,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2222222222222222,0.0,0.8226589066968623,0.6767676767676767,5.0,26.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,2.0,1.0,0.0
41,65,Slider Jan #1,2,14,1,1,3,3,3,3,1,1,0,0,0,0,1,1,9.0,4.0,2.0,6.0,1.0,0.0,15.0,3.888888888888889,3.0,4.85912657903775,23.611111111111107,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.1111111111111112,1.0,0.6009252125773316,0.36111111111111116,2.0,0.0,14.0,2.2222222222222223,1.0,4.521553322083513,20.444444444444446,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8888888888888888,0.0,1.8333333333333333,3.3611111111111107,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,0.0,1.3228756555322954,1.7500000000000002,4.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
41,66,Slider Jan #2,1,14,11,11,2,2,2,2,4,4,0,0,7,7,1,4,18.0,9.0,2.0,15.0,3.0,0.0,18.0,5.555555555555555,5.0,4.841271371936511,23.437908496732028,18.0,0.0,2.0,1.0,1.0,0.3429971702850177,0.11764705882352941,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,1.3888888888888888,0.5,3.2564666685533097,10.604575163398692,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.3284223283101428,1.7647058823529411,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6111111111111112,0.0,1.0921586228732252,1.1928104575163396,4.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,67,Slider Feb #1,1,9,9,9,0,0,0,0,9,9,0,0,0,0,1,3,52.0,4.0,3.0,39.0,6.0,0.0,86.0,4.5,1.0,12.383575460119367,153.35294117647058,86.0,0.0,1.0,0.8846153846153846,1.0,0.3226025390322358,0.10407239819004523,1.0,0.0,1.0,0.9230769230769231,1.0,0.269069117598525,0.07239819004524886,1.0,0.0,14.0,0.8269230769230769,0.0,2.0361551025916365,4.145927601809957,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6153846153846154,0.0,1.0874298923328642,1.1825037707390649,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15384615384615385,0.0,0.41466335907271334,0.171945701357466,2.0,37.0,9.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,3.0,0.0,0.0
55,8,Q2'14 Sprint 1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4.0,3.0,1.0,2.0,1.0,0.0,6.0,2.75,2.5,2.753785273643051,7.583333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.5,0.9574271077563381,0.9166666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,12,Q2'14 Sprint 2,-3,13,2,3,0,0,0,0,2,3,0,0,0,0,2,1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,13,Q2 Sprint 3,-8,12,1,8,0,0,0,0,1,8,0,0,0,0,2,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,20,Q2 Sprint 4,-1,12,3,10,1,1,3,10,0,0,1,1,0,0,2,2,4.0,1.0,0.0,3.0,1.0,0.0,3.0,1.25,1.0,1.5,2.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.5,0.9574271077563381,0.9166666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.1547005383792515,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,22,Q2 Sprint 5,-1,4,4,4,0,0,3,3,1,1,0,0,0,0,2,3,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.25,0.0,4.5,20.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,24,Q3 Sprint 1,-8,9,4,4,2,4,0,0,6,8,0,0,0,0,2,3,6.0,1.0,0.0,6.0,0.0,0.0,3.0,1.1666666666666667,0.5,1.4719601443879746,2.166666666666667,3.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.1666666666666665,0.5,3.5449494589721118,12.566666666666666,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,25,Q3 Sprint 2,-4,9,3,5,0,0,0,0,0,0,3,5,0,0,2,2,3.0,1.0,0.0,3.0,0.0,0.0,4.0,1.6666666666666667,1.0,2.0816659994661326,4.333333333333333,4.0,0.0,1.0,0.3333333333333333,0.0,0.5773502691896258,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.3333333333333335,1.0,4.932882862316247,24.333333333333332,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,26,Aurora Q3 Sprint 2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7.0,0.0,0.0,7.0,0.0,1.0,3.0,1.5714285714285714,1.0,0.7867957924694431,0.619047619047619,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.7559289460184545,0.5714285714285715,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,1.0,0.48795003647426655,0.23809523809523805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
55,30,Q3 Sprint 3,-8,11,1,8,0,0,0,0,1,8,0,0,0,0,2,2,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,31,Q3 Sprint 4,-3,11,4,4,0,0,0,0,4,4,0,0,0,0,2,3,6.0,1.0,1.0,5.0,1.0,0.0,1.0,0.16666666666666666,0.0,0.408248290463863,0.16666666666666669,1.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.8366600265340756,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.408248290463863,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,36,Mesos Q3 Sprint 5,-8,14,2,9,2,2,3,3,0,0,1,1,0,0,2,4,6.0,1.0,0.0,6.0,0.0,0.0,4.0,1.8333333333333333,1.5,1.4719601443879746,2.166666666666667,4.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.3466401061363023,11.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.408248290463863,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,38,Mesos Q3 Sprint 6,-5,14,1,5,0,0,0,0,1,5,0,0,0,0,2,1,2.0,0.0,0.0,1.0,1.0,3.0,5.0,4.0,4.0,1.4142135623730951,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,1.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,43,Twitter Q4 Sprint 1,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,45,Mesosphere Q4 Sprint 1 10/31,-4,12,6,9,1,1,3,6,4,4,0,0,0,0,2,5,9.0,4.0,3.0,6.0,2.0,0.0,18.0,3.5555555555555554,2.0,5.592653911854172,31.277777777777775,18.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,0.0,1.3228756555322954,1.7500000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,2.0,0.3333333333333333,0.0,0.7071067811865476,0.5,2.0,3.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,47,Mesosphere Q4 Sprint 2 - 11/14,-1,10,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,49,Twitter Mesos Q4 Sprint 2,0,14,0,0,1,2,1,2,0,0,0,0,0,0,2,2,2.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.8284271247461903,8.0,4.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
