boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,no_issues,type_freq_Improvement,type_freq_Task,priority_freq_Major,priority_freq_Minor,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,gunning_fog_freq_medium,type_freq_Bug,gunning_fog_freq_hard,gunning_fog_freq_easy,type_freq_Epic,priority_freq_Critical,type_freq_Story,priority_freq_Trivial,type_freq_Documentation,type_freq_Wish,priority_freq_Blocker,type_freq_Sub-task,type_freq_Technical task,type_freq_New Feature,type_freq_Test,type_freq_Umbrella
41,27,Slider August #1,-9,14,28,28,5,5,3,3,9,9,4,4,17,17,1,6,89.0,7.0,5.0,76.0,7.0,0.0,16.0,1.6741573033707866,0.0,3.2570737037006237,10.608529111338099,16.0,0.0,1.0,0.7640449438202247,1.0,0.4269998911569044,0.18232890704800822,1.0,0.0,1.0,0.8202247191011236,1.0,0.386175824087028,0.14913176710929518,1.0,0.0,7.0,0.7415730337078652,0.0,1.3014684877933467,1.6938202247191008,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.16853932584269662,0.0,0.6947196140788772,0.4826353421859041,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.12359550561797752,0.0,0.42158318275231393,0.17773237997957095,3.0,31.0,18.0,20.0,38.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,50.0,0.0,5.0,0.0,3.0
41,28,Slider August #2,-6,13,45,45,1,1,13,13,9,9,0,0,24,24,1,6,104.0,9.0,7.0,91.0,7.0,0.0,21.0,2.0673076923076925,0.0,4.256951876994506,18.12163928304705,21.0,0.0,1.0,0.7884615384615384,1.0,0.41037697382074245,0.16840926064227035,1.0,0.0,1.0,0.8076923076923077,1.0,0.39602204206878633,0.15683345780433158,1.0,0.0,7.0,0.8173076923076923,0.0,1.3348533469277932,1.7818334578043316,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.36538461538461536,0.0,0.9353644459521151,0.8749066467513072,7.0,0.0,1.0,0.009615384615384616,0.0,0.09805806756909202,0.009615384615384618,1.0,0.0,1.0,0.057692307692307696,0.0,0.23428979967449726,0.05489171023151606,1.0,40.0,25.0,26.0,38.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,50.0,0.0,8.0,0.0,5.0
41,32,Slider September #1,-10,11,31,31,1,1,0,0,26,26,0,0,6,6,1,5,90.0,9.0,5.0,78.0,8.0,0.0,25.0,1.8111111111111111,0.0,4.629884470722213,21.435830212234702,25.0,0.0,1.0,0.7555555555555555,1.0,0.43216494747112666,0.18676654182272165,1.0,0.0,1.0,0.8888888888888888,1.0,0.31603030875998483,0.09987515605493134,1.0,0.0,7.0,0.7444444444444445,0.0,1.2592231519143475,1.5856429463171038,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2777777777777778,0.0,0.9121868744301501,0.8320848938826465,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.25084128112136317,0.06292134831460676,1.0,30.0,15.0,20.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,5.0,0.0,7.0
41,33,Slider October #1,2,14,32,32,1,1,5,5,13,13,0,0,15,15,1,6,89.0,10.0,2.0,72.0,11.0,0.0,62.0,2.9775280898876404,0.0,7.779602595730547,60.522216547497464,62.0,0.0,1.0,0.797752808988764,1.0,0.4039513719861834,0.1631767109295199,1.0,0.0,1.0,0.9101123595505618,1.0,0.28764124744526687,0.08273748723186926,1.0,0.0,7.0,0.6067415730337079,0.0,1.1443336442116738,1.3094994892747698,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.3707865168539326,0.0,0.8710237246522324,0.758682328907048,7.0,0.0,1.0,0.011235955056179775,0.0,0.10599978800063597,0.01123595505617977,1.0,0.0,2.0,0.0898876404494382,0.0,0.3247533832912939,0.10546475995914202,2.0,32.0,21.0,18.0,39.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,45.0,0.0,6.0,0.0,5.0
41,40,Slider October #2,12,14,59,59,20,20,12,12,26,26,2,2,39,39,1,9,128.0,10.0,5.0,109.0,7.0,0.0,62.0,2.984375,1.0,6.577202783607398,43.25959645669291,62.0,0.0,1.0,0.703125,1.0,0.4586762019853619,0.21038385826771652,1.0,0.0,1.0,0.9921875,1.0,0.08838834764831845,0.0078125,1.0,0.0,7.0,0.515625,0.0,0.9134547642325879,0.8343996062992126,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7421875,1.0,1.1449725351724436,1.3109621062992125,7.0,0.0,2.0,0.0546875,0.0,0.26048391520157277,0.06785187007874016,2.0,0.0,2.0,0.1171875,0.0,0.368463371185674,0.1357652559055118,2.0,41.0,77.0,44.0,43.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,3.0,3.0,3.0
41,41,Slider November #1,3,14,13,13,14,14,12,12,15,15,0,0,0,0,1,5,30.0,3.0,2.0,24.0,0.0,0.0,62.0,6.5,3.5,11.28242453767256,127.29310344827586,62.0,0.0,1.0,0.7,1.0,0.466091599699399,0.2172413793103448,1.0,0.0,2.0,1.0,1.0,0.2626128657194451,0.06896551724137931,2.0,0.0,7.0,0.5333333333333333,0.0,1.3578211078487255,1.8436781609195403,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.9,1.5,2.056947856110752,4.23103448275862,9.0,0.0,1.0,0.13333333333333333,0.0,0.34574590364176044,0.11954022988505751,1.0,0.0,2.0,0.23333333333333334,0.0,0.5040069329937308,0.25402298850574706,2.0,7.0,17.0,8.0,15.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0
41,54,Slider November #2,-2,14,5,5,8,8,0,0,1,1,3,3,9,9,1,3,53.0,8.0,2.0,45.0,5.0,0.0,86.0,6.509433962264151,3.0,14.37094108784678,206.5239477503628,86.0,0.0,1.0,0.8490566037735849,1.0,0.3614195524432012,0.13062409288824386,1.0,0.0,1.0,0.9245283018867925,1.0,0.26667876121581074,0.07111756168359941,1.0,0.0,7.0,0.5471698113207547,0.0,1.1695830574618833,1.3679245283018868,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.9811320754716981,1.0,1.770382032193311,3.1342525399129175,11.0,0.0,1.0,0.018867924528301886,0.0,0.137360563948689,0.01886792452830188,1.0,0.0,2.0,0.18867924528301888,0.0,0.4410042636103379,0.19448476052249639,2.0,18.0,2.0,9.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,1.0,0.0,0.0
41,58,Slider December #1,-10,14,16,16,1,1,1,1,12,12,0,0,4,4,1,3,45.0,4.0,1.0,37.0,7.0,0.0,14.0,1.6222222222222222,0.0,3.0843364461633094,9.513131313131312,14.0,0.0,1.0,0.7777777777777778,1.0,0.4204374825912609,0.1767676767676768,1.0,0.0,1.0,0.7555555555555555,1.0,0.43461349368017665,0.18888888888888894,1.0,0.0,14.0,1.0,0.0,2.335496832484569,5.454545454545454,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4444444444444444,0.0,1.0347497623614468,1.0707070707070707,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.24444444444444444,0.0,0.8299933065325822,0.688888888888889,5.0,14.0,11.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,2.0,1.0,0.0
41,65,Slider Jan #1,2,14,1,1,3,3,3,3,1,1,0,0,0,0,1,1,9.0,4.0,2.0,6.0,1.0,0.0,18.0,5.222222222222222,5.0,5.562773089426212,30.944444444444443,18.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.1111111111111112,1.0,0.6009252125773316,0.36111111111111116,2.0,0.0,14.0,2.2222222222222223,1.0,4.521553322083513,20.444444444444446,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.1111111111111112,0.0,1.763834207376394,3.1111111111111116,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,0.0,1.3228756555322954,1.7500000000000002,4.0,3.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
41,66,Slider Jan #2,1,14,11,11,3,3,3,3,1,1,1,1,9,9,1,4,18.0,9.0,2.0,15.0,3.0,0.0,19.0,6.222222222222222,6.5,4.9414876963921275,24.418300653594773,19.0,0.0,2.0,1.0,1.0,0.3429971702850177,0.11764705882352941,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,1.3888888888888888,0.5,3.2564666685533097,10.604575163398692,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0555555555555556,1.0,1.3048426644944466,1.7026143790849673,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6111111111111112,0.0,1.0921586228732252,1.1928104575163396,4.0,4.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,67,Slider Feb #1,-1,9,9,9,3,3,1,1,6,6,2,2,3,3,1,3,52.0,4.0,3.0,39.0,6.0,0.0,86.0,5.326923076923077,2.0,12.374421996952936,153.12631975867268,86.0,0.0,1.0,0.8846153846153846,1.0,0.3226025390322358,0.10407239819004523,1.0,0.0,1.0,0.9230769230769231,1.0,0.269069117598525,0.07239819004524886,1.0,0.0,14.0,0.8269230769230769,0.0,2.0361551025916365,4.145927601809957,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6730769230769231,0.0,1.1327764579875146,1.2831825037707392,5.0,0.0,1.0,0.019230769230769232,0.0,0.13867504905630726,0.01923076923076923,1.0,0.0,2.0,0.15384615384615385,0.0,0.41466335907271334,0.171945701357466,2.0,16.0,9.0,15.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,3.0,0.0,0.0
55,8,Q2'14 Sprint 1,0,9,0,0,1,1,1,1,0,0,0,0,0,0,2,1,4.0,3.0,1.0,2.0,1.0,0.0,6.0,3.25,3.5,2.5,6.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.5,0.9574271077563381,0.9166666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,12,Q2'14 Sprint 2,-3,13,2,3,0,0,0,0,0,0,0,0,2,3,2,2,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,13,Q2 Sprint 3,-9,12,1,8,1,1,0,0,1,8,0,0,1,1,2,1,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.4142135623730951,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,20,Q2 Sprint 4,0,12,3,10,1,1,4,11,0,0,0,0,0,0,2,2,4.0,1.0,0.0,3.0,1.0,0.0,3.0,1.25,1.0,1.5,2.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.25,0.0,2.5,6.25,5.0,0.0,4.0,1.5,1.0,1.9148542155126762,3.6666666666666665,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.1547005383792515,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,22,Q2 Sprint 5,-1,4,4,4,0,0,3,3,1,1,0,0,0,0,2,3,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.25,0.0,4.5,20.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,24,Q3 Sprint 1,-8,9,4,4,2,4,0,0,6,8,0,0,0,0,2,3,6.0,1.0,0.0,6.0,0.0,0.0,4.0,1.3333333333333333,0.5,1.7511900715418265,3.0666666666666673,4.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.1666666666666665,0.5,3.5449494589721118,12.566666666666666,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,25,Q3 Sprint 2,0,9,3,5,0,0,2,4,1,1,0,0,0,0,2,2,3.0,1.0,0.0,3.0,0.0,0.0,4.0,1.6666666666666667,1.0,2.0816659994661326,4.333333333333333,4.0,0.0,1.0,0.3333333333333333,0.0,0.5773502691896258,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.3333333333333335,1.0,4.932882862316247,24.333333333333332,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,26,Aurora Q3 Sprint 2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7.0,0.0,0.0,7.0,0.0,1.0,3.0,1.5714285714285714,1.0,0.7867957924694431,0.619047619047619,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.7559289460184545,0.5714285714285715,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,1.0,0.48795003647426655,0.23809523809523805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
55,30,Q3 Sprint 3,-8,11,1,8,0,0,0,0,1,8,0,0,0,0,2,2,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,31,Q3 Sprint 4,-3,11,4,4,2,2,2,2,3,3,1,1,0,0,2,3,6.0,1.0,1.0,5.0,1.0,0.0,5.0,1.0,0.0,2.0,4.0,5.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.8366600265340756,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.408248290463863,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,36,Mesos Q3 Sprint 5,-8,14,2,9,2,2,3,3,1,8,0,0,0,0,2,4,6.0,1.0,0.0,6.0,0.0,0.0,4.0,1.8333333333333333,1.5,1.4719601443879746,2.166666666666667,4.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.3466401061363023,11.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,0.408248290463863,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,38,Mesos Q3 Sprint 6,-5,14,1,5,0,0,0,0,1,5,0,0,0,0,2,1,2.0,0.0,0.0,1.0,1.0,3.0,5.0,4.0,4.0,1.4142135623730951,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,1.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,43,Twitter Q4 Sprint 1,-3,14,1,3,0,0,0,0,0,0,1,3,0,0,2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,45,Mesosphere Q4 Sprint 1 10/31,-4,12,6,9,1,1,3,6,4,4,0,0,0,0,2,5,9.0,4.0,3.0,6.0,2.0,0.0,18.0,3.5555555555555554,2.0,5.592653911854172,31.277777777777775,18.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,0.0,1.3228756555322954,1.7500000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,2.0,0.3333333333333333,0.0,0.7071067811865476,0.5,2.0,3.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,47,Mesosphere Q4 Sprint 2 - 11/14,-1,10,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,49,Twitter Mesos Q4 Sprint 2,-3,14,0,0,2,5,1,2,1,3,0,0,0,0,2,2,2.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.8284271247461903,8.0,4.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,51,Twitter Mesos Q4 Sprint 3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4.0,1.0,0.0,3.0,1.0,2.0,5.0,3.0,2.5,1.4142135623730951,2.0,3.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.1547005383792515,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,55,Mesosphere Q4 Sprint 3 - 12/7,-7,18,5,21,0,0,0,0,3,15,2,6,0,0,2,2,7.0,4.0,3.0,5.0,1.0,0.0,13.0,2.5714285714285716,1.0,4.720774754816659,22.28571428571429,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.48795003647426666,0.23809523809523814,1.0,0.0,2.0,0.7142857142857143,0.0,0.9511897312113418,0.9047619047619047,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5714285714285714,0.0,0.7867957924694431,0.619047619047619,2.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,56,Twitter Mesos Q4 Sprint 4,0,14,1,3,0,0,1,3,0,0,0,0,0,0,2,1,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
