valid_issues,no_issues,no_issue_starttime,no_issue_added,no_issue_removed,boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,no_issues,type_freq_Improvement,type_freq_Task,priority_freq_Major,priority_freq_Minor,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,gunning_fog_freq_easy,type_freq_Bug,gunning_fog_freq_hard,type_freq_Epic,priority_freq_Critical,type_freq_Story,priority_freq_Trivial,type_freq_Documentation,type_freq_Wish,priority_freq_Blocker,type_freq_Sub-task,type_freq_Technical task,type_freq_New Feature,type_freq_Test,type_freq_Umbrella
False,128.0,59,8,4,41,40,Slider October #2,16,14,59,59,8,8,4,4,42,42,3,3,18,18,1,9,128.0,10.0,5.0,109.0,7.0,0.0,62.0,2.109375,0.0,6.005554351670305,36.06668307086614,62.0,0.0,1.0,0.703125,1.0,0.4586762019853619,0.2103838582677165,1.0,0.0,1.0,0.9921875,1.0,0.0883883476483184,0.0078125,1.0,0.0,7.0,0.5078125,0.0,0.913555774730425,0.8345841535433071,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.2890625,0.0,0.9569665307339028,0.915784940944882,7.0,0.0,2.0,0.046875,0.0,0.2465310508944423,0.0607775590551181,2.0,0.0,2.0,0.109375,0.0,0.3601044249247622,0.1296751968503937,2.0,84.0,77.0,44.0,0.0,10.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,3.0,3.0,3.0
False,30.0,13,9,6,41,41,Slider November #1,2,14,13,13,9,9,6,6,8,8,1,1,7,7,1,5,30.0,3.0,2.0,24.0,0.0,0.0,62.0,5.133333333333334,2.0,11.41606047555851,130.3264367816092,62.0,0.0,1.0,0.7,1.0,0.466091599699399,0.2172413793103448,1.0,0.0,2.0,1.0,1.0,0.2626128657194451,0.0689655172413793,2.0,0.0,7.0,0.5333333333333333,0.0,1.3578211078487257,1.8436781609195405,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7333333333333333,0.0,1.529780992514115,2.3402298850574708,7.0,0.0,1.0,0.0666666666666666,0.0,0.2537081317024624,0.064367816091954,1.0,0.0,1.0,0.1666666666666666,0.0,0.3790490217894517,0.1436781609195402,1.0,22.0,17.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,3.0,1.0
False,53.0,5,1,0,41,54,Slider November #2,5,14,5,5,1,1,0,0,4,4,0,0,2,2,1,2,53.0,8.0,2.0,45.0,5.0,0.0,86.0,5.69811320754717,2.0,14.466918370571662,209.29172714078385,86.0,0.0,1.0,0.8490566037735849,1.0,0.3614195524432012,0.1306240928882438,1.0,0.0,1.0,0.9245283018867924,1.0,0.2666787612158107,0.0711175616835994,1.0,0.0,7.0,0.5471698113207547,0.0,1.1695830574618833,1.3679245283018868,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.8679245283018868,0.0,1.494061782383547,2.232220609579101,9.0,0.0,1.0,0.0188679245283018,0.0,0.137360563948689,0.0188679245283018,1.0,0.0,2.0,0.1509433962264151,0.0,0.4112002326723347,0.1690856313497822,2.0,44.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,1.0,0.0,0.0
False,45.0,16,1,1,41,58,Slider December #1,-10,14,16,16,1,1,1,1,13,13,0,0,3,3,1,3,45.0,4.0,1.0,37.0,7.0,0.0,13.0,1.3777777777777778,0.0,2.9487199756758,8.694949494949492,13.0,0.0,1.0,0.7777777777777778,1.0,0.4204374825912609,0.1767676767676768,1.0,0.0,1.0,0.7555555555555555,1.0,0.4346134936801766,0.1888888888888889,1.0,0.0,14.0,1.0,0.0,2.335496832484569,5.454545454545454,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.4444444444444444,0.0,1.0347497623614468,1.0707070707070707,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2222222222222222,0.0,0.8226589066968623,0.6767676767676767,5.0,26.0,11.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,2.0,1.0,0.0
False,9.0,1,3,3,41,65,Slider Jan #1,2,14,1,1,3,3,3,3,1,1,0,0,0,0,1,1,9.0,4.0,2.0,6.0,1.0,0.0,15.0,3.888888888888889,3.0,4.85912657903775,23.611111111111107,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.1111111111111112,1.0,0.6009252125773316,0.3611111111111111,2.0,0.0,14.0,2.2222222222222223,1.0,4.521553322083513,20.444444444444446,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8888888888888888,0.0,1.8333333333333333,3.3611111111111107,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,0.0,1.3228756555322954,1.7500000000000002,4.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
False,18.0,11,2,2,41,66,Slider Jan #2,1,14,11,11,2,2,2,2,4,4,0,0,7,7,1,4,18.0,9.0,2.0,15.0,3.0,0.0,18.0,5.555555555555555,5.0,4.841271371936511,23.437908496732028,18.0,0.0,2.0,1.0,1.0,0.3429971702850177,0.1176470588235294,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,1.3888888888888888,0.5,3.2564666685533097,10.604575163398692,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.3284223283101428,1.7647058823529411,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6111111111111112,0.0,1.0921586228732252,1.1928104575163396,4.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
False,52.0,9,0,0,41,67,Slider Feb #1,1,9,9,9,0,0,0,0,9,9,0,0,0,0,1,3,52.0,4.0,3.0,39.0,6.0,0.0,86.0,4.5,1.0,12.383575460119369,153.35294117647058,86.0,0.0,1.0,0.8846153846153846,1.0,0.3226025390322358,0.1040723981900452,1.0,0.0,1.0,0.9230769230769232,1.0,0.269069117598525,0.0723981900452488,1.0,0.0,14.0,0.8269230769230769,0.0,2.0361551025916365,4.145927601809957,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6153846153846154,0.0,1.0874298923328642,1.1825037707390649,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1538461538461538,0.0,0.4146633590727133,0.171945701357466,2.0,37.0,9.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,33.0,0.0,3.0,0.0,0.0
False,4.0,0,0,0,55,8,Q2'14 Sprint 1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4.0,3.0,1.0,2.0,1.0,0.0,6.0,2.75,2.5,2.753785273643051,7.583333333333333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.5,0.957427107756338,0.9166666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,2.0,2,0,0,55,12,Q2'14 Sprint 2,-3,13,2,3,0,0,0,0,2,3,0,0,0,0,2,1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,1,0,0,55,13,Q2 Sprint 3,-8,12,1,8,0,0,0,0,1,8,0,0,0,0,2,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4.0,3,1,3,55,20,Q2 Sprint 4,-1,12,3,10,1,1,3,10,0,0,1,1,0,0,2,2,4.0,1.0,0.0,3.0,1.0,0.0,3.0,1.25,1.0,1.5,2.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,0.5,0.957427107756338,0.9166666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.1547005383792517,1.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4.0,4,0,3,55,22,Q2 Sprint 5,-1,4,4,4,0,0,3,3,1,1,0,0,0,0,2,3,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.25,0.0,4.5,20.25,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,6.0,4,2,0,55,24,Q3 Sprint 1,-8,9,4,4,2,4,0,0,6,8,0,0,0,0,2,3,6.0,1.0,0.0,6.0,0.0,0.0,3.0,1.1666666666666667,0.5,1.4719601443879746,2.166666666666667,3.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.1666666666666665,0.5,3.544949458972112,12.566666666666666,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,3.0,3,0,0,55,25,Q3 Sprint 2,-4,9,3,5,0,0,0,0,0,0,3,5,0,0,2,2,3.0,1.0,0.0,3.0,0.0,0.0,4.0,1.6666666666666667,1.0,2.0816659994661326,4.333333333333333,4.0,0.0,1.0,0.3333333333333333,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.333333333333333,1.0,4.932882862316247,24.33333333333333,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,7.0,0,0,0,55,26,Aurora Q3 Sprint 2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7.0,0.0,0.0,7.0,0.0,1.0,3.0,1.5714285714285714,1.0,0.7867957924694431,0.619047619047619,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.7559289460184545,0.5714285714285715,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,1.0,0.4879500364742665,0.238095238095238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
True,1.0,1,0,0,55,30,Q3 Sprint 3,-8,11,1,8,0,0,0,0,1,8,0,0,0,0,2,2,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,6.0,4,0,0,55,31,Q3 Sprint 4,-3,11,4,4,0,0,0,0,4,4,0,0,0,0,2,3,6.0,1.0,1.0,5.0,1.0,0.0,1.0,0.1666666666666666,0.0,0.408248290463863,0.1666666666666666,1.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.8366600265340756,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666666666666,0.0,0.408248290463863,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,6.0,2,2,3,55,36,Mesos Q3 Sprint 5,-8,14,2,9,2,2,3,3,0,0,1,1,0,0,2,4,6.0,1.0,0.0,6.0,0.0,0.0,4.0,1.8333333333333333,1.5,1.4719601443879746,2.166666666666667,4.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.3466401061363023,11.2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666666666666,0.0,0.408248290463863,0.1666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,1,0,0,55,38,Mesos Q3 Sprint 6,-5,14,1,5,0,0,0,0,1,5,0,0,0,0,2,1,2.0,0.0,0.0,1.0,1.0,3.0,5.0,4.0,4.0,1.4142135623730951,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5,1.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,1.0,1,0,0,55,43,Twitter Q4 Sprint 1,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,9.0,6,1,3,55,45,Mesosphere Q4 Sprint 1 10/31,-4,12,6,9,1,1,3,6,4,4,0,0,0,0,2,5,9.0,4.0,3.0,6.0,2.0,0.0,18.0,3.555555555555556,2.0,5.592653911854172,31.27777777777777,18.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6666666666666666,0.0,1.3228756555322954,1.7500000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0,0.0,2.0,0.3333333333333333,0.0,0.7071067811865476,0.5,2.0,3.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,1.0,1,0,0,55,47,Mesosphere Q4 Sprint 2 - 11/14,-1,10,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,2.0,0,1,1,55,49,Twitter Mesos Q4 Sprint 2,0,14,0,0,1,2,1,2,0,0,0,0,0,0,2,2,2.0,1.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,2.8284271247461903,8.0,4.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4.0,0,0,0,55,51,Twitter Mesos Q4 Sprint 3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4.0,1.0,0.0,3.0,1.0,0.0,5.0,2.5,2.5,2.0816659994661326,4.333333333333333,5.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.5,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,7.0,5,0,0,55,55,Mesosphere Q4 Sprint 3 - 12/7,-7,18,5,21,0,0,0,0,3,15,2,6,0,0,2,2,7.0,4.0,3.0,5.0,1.0,0.0,13.0,2.571428571428572,1.0,4.720774754816659,22.28571428571429,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.4879500364742666,0.2380952380952381,1.0,0.0,2.0,0.7142857142857143,0.0,0.9511897312113418,0.9047619047619048,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5714285714285714,0.0,0.7867957924694431,0.619047619047619,2.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,1.0,1,0,1,55,56,Twitter Mesos Q4 Sprint 4,0,14,1,3,0,0,1,3,0,0,0,0,0,0,2,1,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,3.0,3,0,0,55,69,Mesosphere Q1 Sprint 1 - 1/23,-1,8,3,15,0,0,0,0,3,15,0,0,0,0,2,2,3.0,2.0,1.0,2.0,0.0,0.0,13.0,5.333333333333333,3.0,6.8068592855540455,46.333333333333336,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,2.0,0.6666666666666666,0.0,1.1547005383792517,1.3333333333333337,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,1.1547005383792517,1.3333333333333337,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
True,3.0,2,1,0,55,74,Mesosphere Q1 Sprint 2 - 2/6,-1,14,2,14,1,1,0,0,3,15,0,0,0,0,2,3,3.0,1.0,2.0,2.0,0.0,0.0,3.0,1.3333333333333333,1.0,1.5275252316519468,2.333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4.0,3,0,1,55,75,Mesosphere Q1 Sprint 3 - 2/20,-13,14,3,15,0,0,1,1,2,14,0,0,0,0,2,3,4.0,2.0,2.0,3.0,0.0,0.0,3.0,1.0,0.5,1.4142135623730951,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
False,4.0,4,0,1,55,80,Twitter Mesos Q1 Sprint 2,-11,14,4,14,0,0,1,3,2,3,1,8,0,0,2,3,4.0,1.0,1.0,3.0,1.0,0.0,6.0,2.0,1.0,2.8284271247461903,8.0,6.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,1.0,0.5,0.5,0.5773502691896257,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
