boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,type_Task,type_Improvement,type_Bug,type_Epic,priority_Major,priority_Minor,priority_Trivial,priority_Critical,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_comment_freq,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_affectversion_freq,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_fixversion_freq,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_issuelink_freq,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blocking_freq,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_blockedby_freq,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_fixversion_change_freq,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_priority_change_freq,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,no_des_change_freq,gunning_fog_easy,gunning_fog_hard,priority_Blocker,type_Story,type_Documentation,type_Wish,type_Sub-task,type_Technical task,type_New Feature,type_Test,type_Umbrella
55,20,Q2 Sprint 4,-1,12,3,10,1,1,3,10,0,0,1,1,0,0,2,2,5.0,14.0,26.0,,40.0,7.0,,2.0,0.0,9.0,1.6938775510204083,1.0,2.0837074494021173,4.341836734693877,9.0,0.0,0.0,9.0,0.4897959183673469,0.0,1.5562032988922088,2.421768707482993,9.0,0.0,0.0,1.0,0.46938775510204084,0.0,0.5042337758225565,0.2542517006802721,1.0,0.0,0.0,3.0,0.4897959183673469,0.0,0.8196149751456432,0.6717687074829932,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.2040816326530612,0.0,2.5081499808684913,6.290816326530613,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08163265306122448,0.0,0.2766416675862441,0.07653061224489796,1.0,0.0,27.0,22.0,,3.0,1.0,,,,,,
55,22,Q2 Sprint 5,-1,4,4,4,0,0,3,3,1,1,0,0,0,0,2,3,,2.0,17.0,,21.0,,,,0.0,7.0,1.7142857142857142,1.0,2.239260081876537,5.014285714285714,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.0,0.5070925528371099,0.25714285714285706,1.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.5773502691896257,0.3333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.7142857142857142,1.0,2.9856801091687157,8.914285714285715,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.19047619047619047,0.0,0.511766315719159,0.26190476190476186,2.0,0.0,6.0,15.0,,,2.0,,,,,,
55,24,Q3 Sprint 1,-8,9,4,4,2,4,0,0,6,8,0,0,0,0,2,3,2.0,8.0,15.0,,29.0,,,,0.0,10.0,1.8620689655172413,1.0,2.2634382495132503,5.123152709359607,10.0,0.0,0.0,1.0,0.20689655172413793,0.0,0.4122508203948855,0.16995073891625614,1.0,0.0,0.0,1.0,0.4827586206896552,0.0,0.5085476277156078,0.2586206896551724,1.0,0.0,0.0,3.0,0.41379310344827586,0.0,0.6822882392210131,0.46551724137931044,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.2758620689655173,0.0,2.343631975681853,5.492610837438424,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10344827586206896,0.0,0.40925259281898757,0.16748768472906403,2.0,0.0,4.0,25.0,,1.0,3.0,,,,,,
55,25,Q3 Sprint 2,-4,9,3,5,0,0,0,0,0,0,3,5,0,0,2,2,4.0,7.0,15.0,,22.0,3.0,,1.0,0.0,11.0,1.8461538461538463,1.0,2.5249523986373714,6.375384615384616,11.0,0.0,0.0,1.0,0.15384615384615385,0.0,0.36794648440311994,0.1353846153846154,1.0,0.0,0.0,1.0,0.5769230769230769,1.0,0.503831473655779,0.2538461538461539,1.0,1.0,0.0,3.0,0.4230769230769231,0.0,0.7575263387144726,0.5738461538461539,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.4230769230769231,0.0,2.858993905877757,8.173846153846153,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11538461538461539,0.0,0.43145549730400484,0.18615384615384614,2.0,0.0,6.0,20.0,,,,,,,,,
55,26,Aurora Q3 Sprint 2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,1,35.0,,23.0,2.0,101.0,1.0,,9.0,0.0,8.0,2.017391304347826,1.0,2.060414745745411,4.245308924485126,8.0,1.0,0.0,1.0,0.02608695652173913,0.0,0.16009150701348573,0.025629290617848955,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.48695652173913045,0.0,0.8621191494901502,0.74324942791762,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2608695652173913,0.0,0.4410306215596805,0.1945080091533181,1.0,0.0,0.0,1.0,0.02608695652173913,0.0,0.16009150701348573,0.025629290617848955,1.0,0.0,0.0,1.0,0.02608695652173913,0.0,0.16009150701348573,0.025629290617848955,1.0,0.0,80.0,35.0,4.0,13.0,,,42.0,,,,
55,30,Q3 Sprint 3,-8,11,1,8,0,0,0,0,1,8,0,0,0,0,2,2,2.0,2.0,9.0,,13.0,1.0,,,1.0,6.0,2.5,2.0,1.4005493427717788,1.9615384615384615,5.0,2.0,0.0,1.0,0.14285714285714285,0.0,0.3631365196012815,0.1318681318681319,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.5135525910130955,0.26373626373626374,1.0,1.0,0.0,4.0,1.2857142857142858,0.0,1.8156825980064073,3.296703296703297,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.6504436355879909,0.4230769230769231,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.726273039202563,0.5274725274725276,2.0,0.0,3.0,11.0,,,1.0,,,,,,
55,31,Q3 Sprint 4,-3,11,4,4,0,0,0,0,4,4,0,0,0,0,2,3,3.0,7.0,19.0,,22.0,6.0,1.0,,0.0,44.0,3.586206896551724,0.0,9.217674177436482,84.96551724137933,44.0,0.0,0.0,1.0,0.3793103448275862,0.0,0.49380397379124,0.24384236453201966,1.0,0.0,0.0,1.0,0.3793103448275862,0.0,0.49380397379124,0.24384236453201966,1.0,0.0,0.0,6.0,0.8620689655172413,0.0,1.5288683473881328,2.3374384236453203,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.7241379310344828,0.0,1.645264888011696,2.706896551724139,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.20689655172413793,0.0,0.6198680933892069,0.3842364532019705,2.0,0.0,8.0,21.0,,,,,,,,,
55,36,Mesos Q3 Sprint 5,-8,14,2,9,2,2,3,3,0,0,1,1,0,0,2,4,2.0,9.0,22.0,7.0,38.0,2.0,,1.0,0.0,11.0,2.261904761904762,2.0,2.43009107336635,5.905342624854819,11.0,0.0,0.0,1.0,0.30952380952380953,0.0,0.4679011380933327,0.218931475029036,1.0,0.0,0.0,1.0,0.38095238095238093,0.0,0.49150743499231975,0.2415795586527294,1.0,0.0,0.0,8.0,1.7857142857142858,0.5,2.6368469186651446,6.952961672473867,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21428571428571427,0.0,0.4152997322366327,0.17247386759581881,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16666666666666666,0.0,0.5372316876161176,0.2886178861788618,2.0,0.0,7.0,35.0,1.0,1.0,1.0,,,,,,
55,38,Mesos Q3 Sprint 6,-5,14,1,5,0,0,0,0,1,5,0,0,0,0,2,1,2.0,4.0,15.0,2.0,19.0,5.0,,,0.0,35.0,4.541666666666667,3.0,7.168646507788146,51.38949275362317,35.0,0.0,0.0,1.0,0.4583333333333333,0.0,0.5089773777040516,0.2590579710144928,1.0,0.0,0.0,1.0,0.5,0.5,0.5107539184552492,0.2608695652173913,1.0,0.0,0.0,3.0,1.125,1.0,0.8998792189486611,0.8097826086956522,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.3378319623460881,0.11413043478260869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2916666666666667,0.0,0.6240935455708451,0.3894927536231884,2.0,0.0,5.0,19.0,,1.0,,,,,,,
55,43,Twitter Q4 Sprint 1,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,2,1,2.0,4.0,17.0,2.0,21.0,4.0,,1.0,0.0,12.0,2.814814814814815,2.0,3.0386869258971436,9.233618233618232,12.0,2.0,0.0,7.0,0.6666666666666666,0.0,1.3867504905630728,1.9230769230769231,7.0,0.0,0.0,1.0,0.5925925925925926,1.0,0.5007117441325405,0.2507122507122507,1.0,1.0,0.0,5.0,1.1851851851851851,1.0,1.001423488265081,1.0028490028490027,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.5555555555555556,0.0,1.7394369852458083,3.0256410256410264,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.48148148148148145,0.0,1.08735283249559,1.1823361823361822,5.0,0.0,7.0,20.0,1.0,2.0,,,,,,,
55,45,Mesosphere Q4 Sprint 1 10/31,-4,12,6,9,1,1,3,6,4,4,0,0,0,0,2,5,9.0,13.0,13.0,6.0,30.0,9.0,,4.0,0.0,18.0,4.372093023255814,3.0,5.2735785979954715,27.81063122923588,18.0,3.0,0.0,7.0,0.3953488372093023,0.0,1.1368196004585385,1.292358803986711,7.0,0.0,0.0,1.0,0.18604651162790697,0.0,0.3937496154790789,0.15503875968992248,1.0,0.0,0.0,5.0,1.0,1.0,1.3627702877384937,1.8571428571428572,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.27906976744186046,0.0,1.5325916642414332,2.348837209302326,10.0,0.0,0.0,1.0,0.06976744186046512,0.0,0.2577696311132336,0.06644518272425251,1.0,0.0,0.0,5.0,0.4883720930232558,0.0,0.9849363775260239,0.9700996677740864,5.0,0.0,14.0,29.0,,2.0,,,,,,,
55,47,Mesosphere Q4 Sprint 2 - 11/14,-1,10,1,1,0,0,0,0,1,1,0,0,0,0,2,1,1.0,4.0,3.0,2.0,8.0,,,3.0,0.0,18.0,5.2727272727272725,2.0,7.01556710595671,49.21818181818181,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.0,0.3015113445777636,0.09090909090909088,1.0,0.0,0.0,4.0,0.7272727272727273,0.0,1.6180796699117808,2.6181818181818173,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.45454545454545453,0.0,0.6875516509523286,0.47272727272727266,2.0,0.0,7.0,4.0,,,1.0,,,,,,
55,49,Twitter Mesos Q4 Sprint 2,0,14,0,0,1,2,1,2,0,0,0,0,0,0,2,2,3.0,8.0,16.0,2.0,25.0,9.0,,,0.0,12.0,2.8529411764705883,2.5,2.903836051607727,8.432263814616753,12.0,4.0,0.0,7.0,0.6176470588235294,0.0,1.2556467820827337,1.5766488413547242,7.0,0.0,0.0,1.0,0.5294117647058824,1.0,0.5066403971048989,0.25668449197860965,1.0,1.0,0.0,5.0,1.0294117647058822,1.0,1.1142409868727206,1.2415329768270944,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.5882352941176471,0.0,1.7253483979979676,2.976827094474153,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6764705882352942,0.0,1.0651671724050364,1.1345811051693404,5.0,0.0,10.0,24.0,,4.0,1.0,,,,,,
55,51,Twitter Mesos Q4 Sprint 3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8.0,7.0,15.0,,26.0,11.0,,1.0,0.0,7.0,2.3684210526315788,2.0,2.032453618121476,4.130867709815079,7.0,0.0,0.0,1.0,0.2894736842105263,0.0,0.45960586739381004,0.2112375533428165,1.0,0.0,0.0,1.0,0.47368421052631576,0.0,0.506009406240056,0.256045519203414,1.0,0.0,0.0,5.0,1.236842105263158,1.0,1.4599927901768632,2.131578947368422,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.42105263157894735,0.0,1.6379218696900972,2.682788051209104,10.0,0.0,0.0,1.0,0.02631578947368421,0.0,0.16222142113076257,0.02631578947368422,1.0,0.0,0.0,2.0,0.21052631578947367,0.0,0.5280200004832999,0.278805120910384,2.0,0.0,8.0,30.0,,6.0,2.0,,,,,,
55,55,Mesosphere Q4 Sprint 3 - 12/7,-7,18,5,21,0,0,0,0,3,15,2,6,0,0,2,2,14.0,15.0,2.0,2.0,24.0,4.0,,6.0,0.0,16.0,2.6470588235294117,1.0,4.965836942740819,24.659536541889484,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2647058823529412,0.0,0.4478110755198991,0.20053475935828882,1.0,0.0,0.0,4.0,0.7941176470588235,0.0,1.1488970142602486,1.319964349376114,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.6764705882352942,0.0,0.9760957552162384,0.9527629233511588,4.0,0.0,17.0,17.0,,,1.0,,,,,,
55,56,Twitter Mesos Q4 Sprint 4,0,14,1,3,0,0,1,3,0,0,0,0,0,0,2,1,8.0,6.0,5.0,,19.0,2.0,,,0.0,7.0,2.0476190476190474,2.0,2.011869540407391,4.0476190476190474,7.0,2.0,0.0,1.0,0.09523809523809523,0.0,0.30079260375911915,0.09047619047619046,1.0,0.0,0.0,1.0,0.7142857142857143,1.0,0.4629100498862757,0.21428571428571427,1.0,1.0,0.0,5.0,0.9523809523809523,1.0,1.1608699529314415,1.3476190476190473,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.4830458915396479,0.23333333333333325,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.47619047619047616,0.0,1.0779168622415933,1.1619047619047622,4.0,0.0,4.0,17.0,,2.0,,,,,,,
55,69,Mesosphere Q1 Sprint 1 - 1/23,-1,8,3,15,0,0,0,0,3,15,0,0,0,0,2,2,11.0,9.0,,2.0,15.0,1.0,,6.0,0.0,13.0,3.0454545454545454,1.0,4.785665826465259,22.902597402597408,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3181818181818182,0.0,0.4767312946227962,0.22727272727272727,1.0,0.0,0.0,4.0,1.0,0.5,1.2724180205607036,1.619047619047619,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.6035674514745464,2.5714285714285716,7.0,0.0,9.0,13.0,,,,,,,,,
55,74,Mesosphere Q1 Sprint 2 - 2/6,-1,14,2,14,1,1,0,0,3,15,0,0,0,0,2,3,17.0,5.0,3.0,3.0,19.0,1.0,2.0,6.0,0.0,13.0,1.5,1.0,2.44191788620399,5.962962962962963,13.0,1.0,0.0,1.0,0.07142857142857142,0.0,0.262265264156481,0.06878306878306877,1.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.46004370622823615,0.21164021164021166,1.0,0.0,0.0,4.0,0.8571428571428571,0.0,1.268252974948456,1.6084656084656086,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9642857142857143,0.0,2.027261295390498,4.10978835978836,9.0,0.0,13.0,15.0,,,,,,,,,
55,75,Mesosphere Q1 Sprint 3 - 2/20,-13,14,3,15,0,0,1,1,2,14,0,0,0,0,2,3,16.0,8.0,5.0,3.0,23.0,1.0,2.0,6.0,0.0,13.0,2.0625,1.0,2.9723185258909983,8.834677419354838,13.0,1.0,0.0,1.0,0.0625,0.0,0.24593468841898236,0.06048387096774194,1.0,0.0,0.0,1.0,0.40625,0.0,0.49899091723584604,0.24899193548387097,1.0,0.0,0.0,4.0,0.875,0.0,1.237844119635477,1.532258064516129,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.5625,0.0,1.189673308368798,1.4153225806451613,4.0,0.0,11.0,21.0,,,,,,,,,
55,80,Twitter Mesos Q1 Sprint 2,-11,14,4,14,0,0,1,3,2,3,1,8,0,0,2,3,7.0,7.0,10.0,,21.0,6.0,,,0.0,9.0,2.259259259259259,1.0,2.7539145927289725,7.584045584045583,9.0,0.0,0.0,7.0,0.5925925925925926,0.0,1.3660515605557744,1.8660968660968664,7.0,0.0,0.0,1.0,0.7037037037037037,1.0,0.4653216269680752,0.21652421652421652,1.0,1.0,0.0,5.0,1.0740740740740742,1.0,1.4656562175858798,2.148148148148148,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.2962962962962963,0.0,0.6688000054526371,0.4472934472934474,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.32025630761017426,0.10256410256410257,1.0,0.0,7.0,20.0,,3.0,,,,,,,
55,81,Mesosphere Q1 Sprint 4 - 3/6,2,14,1,1,0,0,0,0,1,1,0,0,0,0,2,3,16.0,4.0,11.0,1.0,20.0,4.0,2.0,6.0,0.0,16.0,4.363636363636363,4.0,4.400413203738527,19.363636363636367,16.0,1.0,0.0,1.0,0.09090909090909091,0.0,0.2919371040605711,0.08522727272727272,1.0,0.0,0.0,1.0,0.45454545454545453,0.0,0.5056498968474316,0.2556818181818181,1.0,0.0,0.0,4.0,0.8181818181818182,1.0,1.0141050689692321,1.028409090909091,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06060606060606061,0.0,0.24230584229877994,0.058712121212121215,1.0,0.0,0.0,1.0,0.030303030303030304,0.0,0.17407765595569785,0.030303030303030307,1.0,0.0,0.0,4.0,0.45454545454545453,0.0,0.7941547822570976,0.6306818181818181,4.0,0.0,11.0,22.0,1.0,,1.0,,,,,,
55,87,Twitter Mesos Q1 Sprint 3,-2,13,1,2,0,0,0,0,0,0,1,5,0,0,2,1,6.0,13.0,12.0,,29.0,3.0,,,0.0,6.0,1.5,0.0,2.079081683138325,4.32258064516129,6.0,0.0,0.0,7.0,0.84375,0.0,1.4167061980569235,2.007056451612903,7.0,0.0,0.0,1.0,0.71875,1.0,0.45680340939917435,0.2086693548387097,1.0,1.0,0.0,5.0,1.03125,0.0,1.3316101095557091,1.7731854838709677,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.0,0.29614458108029906,0.08770161290322581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.125,0.0,0.5535807194106618,0.3064516129032258,3.0,0.0,9.0,23.0,,,1.0,,,,,,
55,95,Mesosphere Q1 Sprint 5 - 3/20,-5,11,3,4,3,4,0,0,5,7,1,1,0,0,2,4,16.0,4.0,10.0,5.0,23.0,3.0,4.0,10.0,0.0,16.0,4.2926829268292686,4.0,3.995271595517784,15.96219512195122,16.0,1.0,0.0,1.0,0.0975609756097561,0.0,0.30040622902833486,0.09024390243902439,1.0,0.0,0.0,1.0,0.4146341463414634,0.0,0.49877899695644573,0.2487804878048781,1.0,0.0,0.0,4.0,0.6829268292682927,0.0,0.9066152544007823,0.8219512195121952,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,0.0,0.15617376188860607,0.024390243902439025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.9512195121951219,0.0,1.6725910963561166,2.7975609756097564,6.0,0.0,18.0,23.0,1.0,,6.0,,,,,,
55,102,Mesosphere Q1 Sprint 6 - 4/3,-1,14,3,4,0,0,1,1,1,2,1,1,0,0,2,2,14.0,3.0,11.0,5.0,28.0,1.0,2.0,8.0,0.0,10.0,3.230769230769231,2.0,2.8696372268572876,8.234817813765183,10.0,1.0,0.0,1.0,0.1794871794871795,0.0,0.38877641198447155,0.15114709851551955,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.47756693294091923,0.22807017543859642,1.0,0.0,0.0,4.0,1.0769230769230769,1.0,1.3838279362279908,1.9149797570850204,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02564102564102564,0.0,0.16012815380508716,0.02564102564102565,1.0,0.0,0.0,1.0,0.10256410256410256,0.0,0.30735474060472817,0.09446693657219973,1.0,0.0,0.0,5.0,0.6666666666666666,0.0,1.1994150621148918,1.4385964912280698,5.0,0.0,11.0,28.0,,4.0,2.0,,,,,,
55,106,Mesosphere Q1 Sprint 7 - 4/17,-3,14,3,5,1,1,1,1,2,4,1,1,0,0,2,3,9.0,3.0,9.0,10.0,27.0,1.0,5.0,8.0,0.0,10.0,3.4146341463414633,4.0,3.209171308578724,10.29878048780488,10.0,0.0,0.0,1.0,0.24390243902439024,0.0,0.43476935292624114,0.1890243902439024,1.0,0.0,0.0,1.0,0.2926829268292683,0.0,0.4606464174952623,0.21219512195121948,1.0,0.0,0.0,8.0,1.7073170731707317,0.0,2.6855530383798456,7.21219512195122,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12195121951219512,0.0,0.33129457822453967,0.10975609756097562,1.0,0.0,0.0,5.0,0.6341463414634146,0.0,1.1780513053550685,1.3878048780487808,5.0,0.0,10.0,31.0,,2.0,8.0,,,,,,
55,108,Mesosphere Q2 Sprint 8 - 5/1,-2,14,1,2,0,0,0,0,0,0,1,2,0,0,2,2,13.0,3.0,8.0,8.0,22.0,1.0,3.0,8.0,0.0,12.0,4.235294117647059,4.5,3.5849755802339076,12.852049910873442,12.0,1.0,0.0,1.0,0.23529411764705882,0.0,0.4305615452020461,0.1853832442067736,1.0,0.0,0.0,1.0,0.4411764705882353,0.0,0.5039947372613783,0.25401069518716574,1.0,0.0,0.0,8.0,1.3823529411764706,0.0,2.3614929263825295,5.576648841354723,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.058823529411764705,0.0,0.34299717028501764,0.1176470588235294,2.0,0.0,0.0,1.0,0.029411764705882353,0.0,0.17149858514250882,0.02941176470588235,1.0,0.0,0.0,8.0,1.4705882352941178,0.0,2.415044941142128,5.832442067736186,8.0,0.0,8.0,26.0,,,2.0,,,,,,
55,115,Mesosphere Q1 Sprint 9 - 5/15,8,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9.0,4.0,3.0,8.0,23.0,1.0,2.0,4.0,0.0,12.0,3.933333333333333,1.5,4.03376553208241,16.27126436781609,12.0,0.0,0.0,1.0,0.23333333333333334,0.0,0.4301830671520762,0.18505747126436772,1.0,0.0,0.0,1.0,0.43333333333333335,0.0,0.5040069329937308,0.25402298850574706,1.0,0.0,0.0,8.0,1.8333333333333333,1.0,2.4080802674978763,5.7988505747126435,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13333333333333333,0.0,0.507416263404925,0.25747126436781614,2.0,0.0,0.0,1.0,0.03333333333333333,0.0,0.18257418583505536,0.033333333333333326,1.0,0.0,0.0,5.0,0.6,0.0,1.2757688689165259,1.6275862068965519,5.0,0.0,9.0,21.0,,4.0,2.0,,,,,,
