boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember,no_issues,no_comment_min,no_comment_max,no_comment_mean,no_comment_median,no_comment_std,no_comment_var,no_comment_range,no_affectversion_min,no_affectversion_max,no_affectversion_mean,no_affectversion_median,no_affectversion_std,no_affectversion_var,no_affectversion_range,no_fixversion_min,no_fixversion_max,no_fixversion_mean,no_fixversion_median,no_fixversion_std,no_fixversion_var,no_fixversion_range,no_issuelink_min,no_issuelink_max,no_issuelink_mean,no_issuelink_median,no_issuelink_std,no_issuelink_var,no_issuelink_range,no_blocking_min,no_blocking_max,no_blocking_mean,no_blocking_median,no_blocking_std,no_blocking_var,no_blocking_range,no_blockedby_min,no_blockedby_max,no_blockedby_mean,no_blockedby_median,no_blockedby_std,no_blockedby_var,no_blockedby_range,no_fixversion_change_min,no_fixversion_change_max,no_fixversion_change_mean,no_fixversion_change_median,no_fixversion_change_std,no_fixversion_change_var,no_fixversion_change_range,no_priority_change_min,no_priority_change_max,no_priority_change_mean,no_priority_change_median,no_priority_change_std,no_priority_change_var,no_priority_change_range,no_des_change_min,no_des_change_max,no_des_change_mean,no_des_change_median,no_des_change_std,no_des_change_var,no_des_change_range,type_freq_Improvement,type_freq_Task,type_freq_Bug,type_freq_Sub-task,priority_freq_Major - P3,priority_freq_Minor - P4,priority_freq_Critical - P2,priority_freq_Blocker - P1,priority_freq_Trivial - P5,gunning_fog_freq_hard,gunning_fog_freq_easy,type_freq_Tracking,type_freq_New Feature,type_freq_Epic,type_freq_Question,type_freq_Story,type_freq_Spec,type_freq_Build Failure
121,289,C# Sprint 10,11,18,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21.0,0.0,10.0,1.1904761904761905,0.0,2.5810665938531616,6.66190476190476,10.0,0.0,1.0,0.42857142857142855,0.0,0.50709255283711,0.2571428571428572,1.0,0.0,2.0,1.2380952380952381,1.0,0.6248809410409238,0.3904761904761905,2.0,0.0,9.0,1.0952380952380953,0.0,2.233937373893053,4.99047619047619,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8571428571428571,0.0,1.3522468075656264,1.8285714285714285,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.7958224257542215,0.6333333333333334,3.0,11.0,6.0,2.0,0.0,15.0,6.0,0.0,0.0,0.0,9.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
121,304,C Sprint 9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,1.0,2.0,1.5,1.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,339,C# Sprint 11,6,18,5,5,9,9,0,0,4,4,1,1,9,9,1,3,20.0,0.0,16.0,2.35,1.0,4.2460507967311285,18.028947368421054,16.0,0.0,1.0,0.15,0.0,0.36634754853252327,0.13421052631578947,1.0,1.0,2.0,1.15,1.0,0.36634754853252327,0.13421052631578947,1.0,0.0,4.0,0.65,0.0,1.0894228312566052,1.1868421052631577,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,0.0,0.9459053029269173,0.8947368421052632,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.45,0.0,0.8255779474818966,0.6815789473684212,2.0,7.0,10.0,1.0,0.0,14.0,6.0,0.0,0.0,0.0,13.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
121,353,C# Sprint 12,6,32,10,10,2,2,1,1,11,11,0,0,0,0,1,2,20.0,0.0,5.0,1.25,0.5,1.6819474927657678,2.8289473684210527,5.0,0.0,1.0,0.15,0.0,0.36634754853252327,0.13421052631578947,1.0,1.0,2.0,1.05,1.0,0.223606797749979,0.05000000000000001,1.0,0.0,3.0,0.45,0.0,0.8255779474818965,0.6815789473684211,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.45,0.0,0.8870412083230169,0.7868421052631579,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.7539370349250519,0.568421052631579,2.0,8.0,8.0,2.0,0.0,19.0,1.0,0.0,0.0,0.0,8.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
121,377,C# Sprint 14,8,18,6,6,1,1,0,0,7,7,0,0,0,0,1,2,15.0,0.0,5.0,0.9333333333333333,1.0,1.3870146083619754,1.9238095238095243,5.0,0.0,1.0,0.2,0.0,0.41403933560541256,0.17142857142857146,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.6666666666666666,0.0,1.5886502207249789,2.523809523809524,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4140393356054126,0.17142857142857149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.13333333333333333,0.0,0.5163977794943222,0.26666666666666666,2.0,2.0,3.0,4.0,0.0,13.0,2.0,0.0,0.0,0.0,4.0,11.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
121,391,C# Sprint 15,-4,17,4,4,0,0,0,0,2,2,2,2,0,0,1,1,4.0,0.0,2.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,441,C# Sprint 16,0,7,4,4,0,0,0,0,2,2,0,0,2,2,1,1,23.0,0.0,19.0,0.9565217391304348,0.0,3.959778011105319,15.679841897233196,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.13043478260869565,0.0,0.45769658728016016,0.20948616600790526,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,16.0,21.0,0.0,2.0,0.0,0.0,4.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
121,451,C# Sprint 17,2,20,1,1,1,1,0,0,0,0,2,2,0,0,1,2,23.0,0.0,2.0,0.13043478260869565,0.0,0.45769658728016016,0.2094861660079053,2.0,0.0,1.0,0.043478260869565216,0.0,0.2085144140570748,0.04347826086956523,1.0,1.0,2.0,1.0434782608695652,1.0,0.2085144140570748,0.04347826086956523,1.0,0.0,2.0,0.17391304347826086,0.0,0.5762081310400609,0.3320158102766799,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08695652173913043,0.0,0.4170288281141496,0.17391304347826092,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.391304347826087,0.0,0.7827184815397383,0.6126482213438738,3.0,1.0,3.0,1.0,16.0,20.0,1.0,2.0,0.0,0.0,2.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
121,488,C# Sprint 18,-6,18,6,6,1,1,0,0,6,6,1,1,0,0,1,2,7.0,0.0,9.0,1.4285714285714286,0.0,3.3594217189442417,11.285714285714285,9.0,0.0,1.0,0.14285714285714285,0.0,0.37796447300922725,0.14285714285714288,1.0,1.0,2.0,1.1428571428571428,1.0,0.37796447300922725,0.14285714285714288,1.0,0.0,7.0,1.2857142857142858,0.0,2.627691364061218,6.904761904761905,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.7142857142857144,2.0,1.889822365046136,3.571428571428571,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
121,506,C# Sprint 19,5,21,15,15,5,5,4,4,1,1,2,2,13,13,1,1,25.0,0.0,14.0,2.92,2.0,3.6846528556523026,13.576666666666668,14.0,0.0,2.0,0.88,1.0,0.439696865275764,0.19333333333333336,2.0,0.0,2.0,1.28,1.0,0.6782329983125268,0.46,2.0,0.0,2.0,0.48,0.0,0.6531972647421809,0.4266666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.28,3.0,1.6462077633154328,2.7100000000000004,5.0,0.0,1.0,0.24,0.0,0.43588989435406733,0.18999999999999997,1.0,0.0,3.0,0.32,0.0,0.9,0.81,3.0,7.0,2.0,11.0,0.0,14.0,8.0,2.0,0.0,1.0,14.0,11.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
121,549,C# Sprint 20,0,21,5,5,3,3,1,1,0,0,3,3,4,4,1,2,11.0,0.0,10.0,2.5454545454545454,2.0,2.978712351457803,8.872727272727275,10.0,0.0,2.0,0.6363636363636364,1.0,0.674199862463242,0.4545454545454545,2.0,1.0,2.0,1.3636363636363635,1.0,0.504524979109513,0.2545454545454546,1.0,0.0,2.0,0.6363636363636364,0.0,0.8090398349558905,0.6545454545454545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.7320508075688772,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.18181818181818182,0.0,0.6030226891555273,0.3636363636363636,2.0,3.0,2.0,5.0,0.0,9.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121,589,C# Sprint 21,2,17,7,7,4,4,3,3,8,8,0,0,0,0,1,2,15.0,0.0,5.0,1.0666666666666667,0.0,1.533747356112131,2.3523809523809525,5.0,0.0,2.0,0.7333333333333333,1.0,0.5936168397046637,0.3523809523809524,2.0,0.0,2.0,1.0666666666666667,1.0,0.7037315505489968,0.49523809523809526,2.0,0.0,2.0,0.6,0.0,0.7367883976130073,0.5428571428571429,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.1333333333333333,0.0,1.6417180315870614,2.6952380952380954,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.7367883976130074,0.542857142857143,2.0,3.0,0.0,8.0,0.0,14.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
121,590,C# Sprint 22,-4,18,5,5,2,2,2,2,4,4,1,1,0,0,1,2,10.0,0.0,5.0,0.7,0.0,1.567021236472421,2.455555555555555,5.0,0.0,1.0,0.4,0.0,0.5163977794943222,0.26666666666666666,1.0,0.0,3.0,1.0,1.0,0.816496580927726,0.6666666666666666,3.0,0.0,2.0,0.9,1.0,0.8755950357709131,0.7666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,0.5,0.9189365834726815,0.8444444444444446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.42163702135578396,0.17777777777777784,1.0,1.0,1.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
121,591,C# Sprint 23,-3,18,2,2,8,8,0,0,8,8,1,1,1,1,1,2,15.0,0.0,9.0,1.0666666666666667,0.0,2.433887738538801,5.92380952380952,9.0,0.0,1.0,0.4666666666666667,0.0,0.5163977794943222,0.26666666666666666,1.0,0.0,3.0,1.0,1.0,0.6546536707079771,0.42857142857142855,3.0,0.0,2.0,0.5333333333333333,0.0,0.833809387832792,0.6952380952380954,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.4,1.0,1.2983506020002016,1.6857142857142857,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,0.816496580927726,0.6666666666666666,3.0,3.0,1.0,5.0,0.0,14.0,1.0,0.0,0.0,0.0,7.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
139,101,Sprint 1 - April 14,-2,21,2,2,0,0,0,0,2,2,0,0,0,0,1,1,2.0,0.0,6.0,3.0,3.0,4.242640687119285,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.4142135623730951,2.0,2.0,0.0,1.0,0.5,0.5,0.7071067811865476,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139,162,Sprint 2 - May 5 - May 23,0,18,4,4,0,0,0,0,4,4,0,0,0,0,1,1,4.0,0.0,6.0,1.5,0.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.816496580927726,0.6666666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.5,1.5,1.2909944487358056,1.6666666666666667,3.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
139,183,Sprint 3 - May 25 - June 13,5,16,5,5,0,0,2,2,1,1,2,2,0,0,1,1,10.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,0.0,1.0,0.8,1.0,0.42163702135578396,0.1777777777777778,1.0,0.0,1.0,0.2,0.0,0.42163702135578396,0.1777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.42163702135578396,0.17777777777777784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,1.0,6.0,3.0,0.0,8.0,1.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,203,Sprint 4,0,17,4,4,0,0,0,0,3,3,1,1,0,0,1,1,4.0,0.0,7.0,2.5,1.5,3.3166247903554,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,0.0,1.5,2.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,231,Sprint 5,0,18,11,11,0,0,11,11,0,0,0,0,0,0,1,2,14.0,0.0,6.0,0.8571428571428571,0.0,1.65748386032949,2.7472527472527477,6.0,0.0,1.0,0.35714285714285715,0.0,0.4972451580988468,0.24725274725274715,1.0,0.0,1.0,0.7857142857142857,1.0,0.4258153136263201,0.1813186813186813,1.0,0.0,3.0,0.5,0.0,0.9405399431259602,0.8846153846153846,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.357142857142857,3.0,1.7368026705655184,3.0164835164835164,5.0,0.0,1.0,0.07142857142857142,0.0,0.26726124191242434,0.07142857142857141,1.0,0.0,1.0,0.07142857142857142,0.0,0.26726124191242434,0.07142857142857141,1.0,2.0,2.0,6.0,0.0,10.0,3.0,1.0,0.0,0.0,8.0,6.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
139,247,Perl Sprint 6,-5,18,19,20,0,0,3,4,13,12,3,4,0,0,1,2,19.0,0.0,6.0,0.9473684210526315,0.0,1.4709665835968126,2.163742690058479,6.0,0.0,1.0,0.3157894736842105,0.0,0.4775669329409193,0.2280701754385965,1.0,0.0,1.0,0.8421052631578947,1.0,0.3746343246326776,0.14035087719298245,1.0,0.0,3.0,0.3684210526315789,0.0,0.8306975860878395,0.6900584795321636,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.1052631578947367,3.0,1.6962290477574484,2.8771929824561404,5.0,0.0,1.0,0.05263157894736842,0.0,0.22941573387056177,0.05263157894736842,1.0,0.0,1.0,0.05263157894736842,0.0,0.22941573387056177,0.05263157894736842,1.0,5.0,2.0,8.0,0.0,15.0,3.0,1.0,0.0,0.0,9.0,10.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
139,273,Perl Sprint 7,0,18,1,1,9,10,0,0,7,8,1,1,2,2,1,3,10.0,0.0,5.0,2.2,2.0,1.8135294011647258,3.288888888888889,5.0,0.0,1.0,0.1,0.0,0.31622776601683794,0.10000000000000002,1.0,0.0,1.0,0.7,1.0,0.4830458915396479,0.23333333333333328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.1,0.5,1.3703203194062978,1.877777777777778,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
139,288,Perl Sprint 8,-15,18,0,0,6,24,1,5,5,19,0,0,0,0,1,3,6.0,0.0,5.0,1.1666666666666667,0.5,1.9407902170679516,3.7666666666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.8944271909999159,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,2.5,2.7386127875258306,7.5,5.0,0.0,1.0,0.3333333333333333,0.0,0.5163977794943223,0.2666666666666667,1.0,0.0,3.0,0.5,0.0,1.224744871391589,1.5,3.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
139,302,Perl Sprint 9,0,17,8,33,1,1,0,0,3,3,1,3,5,28,1,3,9.0,0.0,2.0,1.0,1.0,0.8660254037844386,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.4444444444444444,1.0,0.5270462766947299,0.2777777777777778,1.0,0.0,2.0,1.0,1.0,0.5,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.111111111111111,1.0,2.758824226207808,7.6111111111111125,7.0,0.0,1.0,0.2222222222222222,0.0,0.44095855184409843,0.19444444444444445,1.0,0.0,3.0,0.6666666666666666,0.0,1.118033988749895,1.2500000000000002,3.0,0.0,6.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
139,323,Perl Sprint 10,-4,17,0,0,4,11,0,0,4,11,0,0,0,0,1,1,5.0,0.0,2.0,0.6,0.0,0.8944271909999157,0.7999999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.2,1.0,0.4472135954999579,0.2,1.0,0.0,2.0,0.8,1.0,0.8366600265340756,0.7000000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.44721359549995804,0.20000000000000007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,340,Perl Sprint 11,-5,18,0,0,7,13,0,0,5,8,0,0,2,5,1,2,8.0,0.0,2.0,1.0,1.0,0.9258200997725514,0.8571428571428571,2.0,0.0,1.0,0.125,0.0,0.3535533905932738,0.125,1.0,1.0,2.0,1.125,1.0,0.3535533905932738,0.125,1.0,0.0,1.0,0.375,0.0,0.5175491695067657,0.26785714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.375,0.0,1.9955307206712847,3.982142857142857,5.0,0.0,1.0,0.125,0.0,0.3535533905932738,0.125,1.0,0.0,1.0,0.25,0.0,0.4629100498862757,0.21428571428571427,1.0,4.0,3.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,347,Perl Sprint 12,-8,18,0,0,4,11,0,0,3,3,1,8,0,0,1,2,15.0,0.0,7.0,0.8,0.0,1.820517979665599,3.3142857142857145,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9333333333333333,1.0,0.25819888974716115,0.06666666666666668,1.0,0.0,1.0,0.4,0.0,0.50709255283711,0.2571428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6666666666666666,0.0,1.7593288763724917,3.095238095238094,5.0,0.0,1.0,0.06666666666666667,0.0,0.25819888974716115,0.06666666666666668,1.0,0.0,1.0,0.13333333333333333,0.0,0.3518657752744984,0.12380952380952381,1.0,7.0,3.0,3.0,2.0,14.0,0.0,1.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,354,Perl Sprint 13,-4,18,0,0,14,29,0,0,3,4,0,0,11,25,1,2,16.0,0.0,10.0,1.9375,1.0,2.462214450449026,6.0625,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9375,1.0,0.25,0.0625,1.0,0.0,2.0,0.75,1.0,0.7745966692414834,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0625,0.0,1.8062391868188443,3.2625,5.0,0.0,1.0,0.0625,0.0,0.25,0.0625,1.0,0.0,1.0,0.1875,0.0,0.4031128874149275,0.1625,1.0,6.0,3.0,5.0,2.0,15.0,0.0,1.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,380,Perl Sprint 14,-14,18,3,16,0,0,0,0,3,16,0,0,0,0,1,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,395,Perl Sprint 16,-7,18,0,0,4,7,0,0,2,1,2,6,0,0,1,1,7.0,0.0,2.0,0.42857142857142855,0.0,0.7867957924694431,0.619047619047619,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2857142857142857,0.0,0.7559289460184546,0.5714285714285716,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,449,Perl Sprint 17,-15,18,0,0,22,38,3,3,3,10,4,9,12,16,1,2,27.0,0.0,12.0,1.7037037037037037,1.0,2.477821853887228,6.139601139601139,12.0,0.0,1.0,0.1111111111111111,0.0,0.32025630761017426,0.10256410256410257,1.0,0.0,1.0,0.9259259259259259,1.0,0.2668802563418119,0.07122507122507124,1.0,0.0,3.0,0.25925925925925924,0.0,0.6558958989042621,0.43019943019943013,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.4444444444444444,0.0,1.6946370914726465,2.871794871794871,5.0,0.0,1.0,0.07407407407407407,0.0,0.2668802563418119,0.07122507122507124,1.0,0.0,1.0,0.037037037037037035,0.0,0.19245008972987523,0.03703703703703703,1.0,12.0,4.0,6.0,4.0,22.0,5.0,0.0,0.0,0.0,10.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
